label,text,title,url 
society,аэропорт симферополь обслужить начало год пять миллион пассажир миллион пассажир который вылетать симферополь санктпетербург понедельник поздравить сотрудник аэропорт авиакомпания передавать корреспондент риа новость пятимиллионный пассажир обслужить главное аэропорт крым стать глеб кошарный который вылетать симферополь санктпетербург рейс авиакомпания red wings счастливчик достаться сертификат бесплатный обслуживание vipзона аэропорт бесплатный перелёт рейс авиакомпания red wings оба конец пассажир крым впервые прилетать полуостров деловой поездка аэропорт впечатлять потрясать дизайн архитектура технический оснащение рад ваш регион стремительно развиваться сказать журналист кошарный директор связь общественность аэропорт симферополь игорь лаптев сообщить год встреча миллион пассажир пройти декабрь такой образ прогнозный годовой пассажиропоток аналогичный прошлогодний учитывать большой география полёт декабрь осеннезимний расписание полёт рейс симферополь выполнять девять авиакомпания направление аналогичный период год перелёт крым осуществлять восемь авиакомпания десять направление аэропорт симферополь год обслужить миллион пассажир крупный юг россия новый терминал аэропорт симферополь построить менее год принять один пассажир апрель год это самый крупный инвестиционный проект крым стоимость миллиард рубль аэропорт способный обслуживать миллион человек год,аэропорт симферополь принять пятимиллионный пассажир,https://ria.ru/20181210/1547732957.html
society,объесть госгарантия программа бесплатный оказание россиянин медпомощь оцениваться триллион рубль год заявить вицепремьер татьяна голиков ближний год объесть программа государственный гарантия бесплатный оказание гражданин медицинский помощь оцениваться триллион рубль год увеличение ассигнование составить миллиард включая средство который быть направить оказание гражданин онкологический помощь сказать голиков совещание вицепремьер председатель кабинет министр дмитрия медведев слово год медпомощь амбулаторный условие оказать миллиард год количество посещение увеличиваться практически число тысяча посещение дневный стационар тысяча стационарный условие больничный учреждение пояснить голиков отметить меняться механизм контроль деятельность территориальный фонд омс сообщить федеральный фонд омс осуществлять контроль установление тариф достаточность структура тариф механизм доведение объём медпомощь соответствующий организация территориальный программа быть оцениваться предмет соответствие базовый это устанавливаться соответствующий административный ответственность добавить вицепремьер особый внимание уделяться объём проведение профилактический медицинский осмотр сказать голиков год впервые программа отдельно выделить объём средство оказание медпомощь онкологический больной сказать голиков ближний год предполагаться направить цель миллиард рубль сказать голиков отметить медицинский организация быть обязать оказывать помощь весь нуждающийся фонд омс жёстко контролировать реестр счёт объём оказание помощь случай отказ предоставление лекарственный препарат каждый пациент смочь обратиться страховой организация который должный своевременно отреагировать сказать голиков,голиков рассказать госгарантия программа бесплатный медпомощь,https://ria.ru/20181210/1547735284.html
society,один основный причина влиять низкий уровень пенсия калмыкия являться высокий занятость население регион сельский хозяйство маленький зарплата сообщить риа новость министр социальный развитие труд занятость калмыкия марин ользятиев ранее российский газета опубликовать информация пенсионный фонд россия регион самый большой маленькая пенсия самый большой пенсия оказаться чукотский автономный округа июль год выплата среднее составить рубль самый низкий пенсия выплачиваться кабардинобалкария рубль дагестан рубль также калмыкия рубль один основный фактор оказывать влияние невысокий уровень пенсия республика другой субъект южный федеральный округа являться высокий занятость сельский хозяйство который характерный невысокий уровень заработный плата неформальный теневой занятость сказать собеседница агентство отметить республика осуществляться комплекс мера направить оказание социальный поддержка гражданин пожилое возраст число оплата жилищнокоммунальный услуга ежемесячный денежный выплата городской проезд ежемесячный денежный выплата ветеран труд калмыкия льготный лекарственный обеспечение совокупный средний размер социальный выплата месяц гражданин пожилое возраст составлять тысяча тысяча рубль зависимость время год ежегодно мера социальный поддержка гражданин пожилое возраст республиканский бюджет направляться миллион рубль количество получатель тысяча человек,власть калмыкия объяснить низкий уровень пенсия регион,https://ria.ru/20181210/1547736393.html
society,положительный динамик сокращение численность ребёнок остаться попечение родитель сохраняться декабрь год государственный банка дать ребёнок остаться попечение тысяча человек такой ребёнок тысяча человек заявить министр просвещение россия ольга васильев понедельник проходить заседание координационный совет детский омбудсмен десятилетие детство основной итог работа уполномоченный право ребёнок российский федерация год сохраняться положительный динамик сокращение численность ребёнок остаться попечение родитель декабрь год государственный банка дать ребёнок который остаться попечение родитель тысяча человек год назад тысяча человек год сравнить тысяча шесть месяц год воспитание передать тысяча ребёнок сказать васильев заседание совет,васильев отметить снижение число ребёнок остаться попечение родитель,https://ria.ru/20181210/1547738020.html
society,новое классификация критерий признание ребёнок инвалид быть подготовить рамка десятилетие детство конец год заявить министр труд социальный защита рф максим топилина понедельник проходить заседание координационный совет детский омбудсмен десятилетие детство основной итог работа уполномоченный право ребёнок российский федерация год,топилина рассказать подготовка новый критерий признание ребёнок инвалид,https://ria.ru/20181210/1547739687.html
society,департамент молодёжный политика свердловский область который возглавлять ольга глацкий войти новое региональный министерство образование молодёжный политика сообщаться сайт губернатор слово глава регион евгений куйвашева решение принять создание современный управленческий структура сокращение число госслужащий время повышение квалификация ответственность сообщение уточняться возглавить ведомство глацкий работать немой прошлый неделя бывший глава департамент исключить политсовет свердловский региональный отделение партия единый россия время следственный комитет начать проверка сообщение возможный нецелевой расходование средство чиновница сообщать сми год один структура возглавлять глацкий получить миллион рубль проект поддержка талантливый молодёжь деньга должный организовать четыре смена обучение подросток утверждать журналист минимум пройти бизнесотель панорама аффилировать один депутат областной заксобрание следователь собираться проверить почему смена проходить природа лагер отель премиумкласс занятие вели обычный учитель кроме данные ведомство отель состояться другой мероприятие департамент совещание представитель муниципалитет семинар взаимодействие рабочий молодёжь ск собираться выяснить тратиться бюджетный деньга выделить программа который отвечать глацкий ольга глацкий оказаться центр скандал появиться видео встреча волонтёр кировград чиновница молодая человек должный заботиться родитель государство просить рожать губернатор свердловский область евгений куйвашева назвать высказывание чиновница некорректный поздний чиновница извиниться свой слово признаться хотеть никто обидеть,урал ликвидировать департамент ольга глацкий,https://ria.ru/20181210/1547740141.html
politics,рф кнр находиться активный диалог вопрос предоставление российский сми широкий доступ китайский медиарынок заявить воскресение журналист заместитель председатель правительство рф максим аким поле iv китайскороссийский медиафорум слово россия находиться диалог китайский стороной это вопрос диалог очень конструктивный,аким рф кнр вести диалог расширение доступ китайский медиарынок,https://ria.ru/20181104/1532106104.html
society,генеральный директор миа россия сегодня автор программа вести неделя телеканал россия дмитрий киселёва презентовать книга киселёва vs zlobin битва глубоко личный который состоять дискуссия американский политолог публицист николай злобин книга выпустить издательство эксмо состоять яростный споровый два журналист который придерживаться два диаметрально противоположный политический позиция презентация который также принять участие соавтор киселев злобин состояться понедельник международный мультимедийный прессцентр миа россия сегодня десять беседа автор книга среди прочий затронуть вопрос демократический журналистика государственный пропаганда имидж россия коррупция властный вертикаль многополярный мир ядерный паритет слово разговор получиться доброжелательный крик киселёва также считать книга интересный российский американский читатель это новостной книга анализировать сегодняшний новость день это попытка посмотреть какиеть фундаментальный вещий который вчера сегодня быть завтра этот книга идея жить достаточно долго надеяться сообщить очередь президент центр глобальный интерес сша злобин следовать аннотация книга читатель прийтись думать выбирать критически оценивать аргумент сторона конечный итог самый прийти вывод выиграть спор два влиятельный политический интеллектуал,дмитрий киселев представить книга дискуссия американский политолог,https://ria.ru/20181210/1547739639.html
politics,россия рассчитывать разработать программа цифровой сотрудничество китай медиасфера лёт год включать направление заявить воскресение журналист замглавы министерство цифровой развитие связь массовый коммуникация рф алексей волин поле iv китайскороссийский медиафорум сегодня прозвучать инициатива разработка российскокитайский программа цифровой сотрудничество медиасфера китайский партнёр прикинуть это направление сотрудничество надеяться лёт год программа разработать сообщить волин слово совместный мероприятие считать этот программа стать ничуть меньший мотор год российскокитайский сми говорить основный направление сотрудничество рамка новый программа выделить проведение совместный форум встреча представитель онлайнплатформ консультация презентация друг друг разрабатывать контент распространение цифровой среда медиа грамотность производство технологический оборудование софт онлайнсервис консультация взаимодействие телевизионный радиоканал другой традиционный сми который работать цифровой сфера добавить программа также предусматривать работа молодёжный аудитория видеть сегодня молодёжь находиться среда медиапотребление другой формат медиапотребление многий устраивать человек старший поколение совершенно сегодня устраивать молодёжь точка зрение восприятие информация окружающий мир кроме вопрос связанный образование подготовка медиаспециалист очередь заместитель председатель правительство рф максим аким сообщить журналист программа нацелить совместный поиск ответ новый медийный повестка который вызвать прежде технологический разрыв угодный технологический прорыв сфера который задавать цифровизация подчеркнуть участник программа государство мы очень важный прямая двусторонний контакт производитель контент технический специалист российский китайский сторона,волин россия планировать разработать программа медиасотрудничество китай,https://ria.ru/20181104/1532107181.html
politics,россия китай находиться условие сми оба страна сталкиваться недобросовестный конкуренция должный готовый вырабатывать ответный шаг создавать новое канал распространение медиаконтент заявить воскресение журналист замглавы министерство цифровой развитие связь массовый коммуникация рф алексей волин поле iv китайскороссийский медиафорум медиафорум показать россия китай наверное направление сотрудничество медиасфера первое направление ответ возникать вызов два это общий экономический интерес сказать замминистра слово говорить вызов форум отмечаться российский китайский сми сегодня стать влиятельный игрок мировой медиарынок неминуемо начинать сталкиваться недобросовестный конкуренция который выражаться частность правдивость тот политика который проводить ставиться сомнение возникать прямая ограничение распространение информация понятный дело ситуация россия китай нужно вырабатывать общий подход причём ограничиваться словесный разговор какой бедный сильно обижать разрабатывать ответный шаг направить дискриминация сми соседний страна направить возможность доносить точка зрение свой содержание другой район другой человек подчеркнуть волин отметить очень важный роль иметь средство распространение причём технологический платформа среда который информация распространяться twitter youtube facebook быть идти путь выкидывание российский китайский сми свой среда мы остаться иной создавать новое канал распространение думать альтернативный социальный сеть мессенджер хотя очень надеяться дело дойти это точно должный готовый подытожить волин,волин рассказать направление сотрудничество россия китай медиасфера,https://ria.ru/20181104/1532107675.html
politics,российский делегация вернуться парламентский ассамблея совет европа площадка возобладать здравый смысл произойти москва прийтись принимать другой решение заявить спикер госдума рф вячеслав володин госдума пятница состояться встреча володин председатель сенат парламент республика казахстан касымжомарт токаев исходить институт пас должный нацелить один очередь развитие дружба сотрудничество страна рамка парламентский измерение должный эффективно решать тот задача который возложить такой парламентский площадка использовать конфликт сведение политический счёт разжигание напряжённость смысл участвовать особенно тот ситуация защищенность национальный делегация видеть сказать володин ход встреча подождать посмотреть возобладать здравый смысл значит возможность возвращаться пас участвовать работа всетаки смочь сам решить какой цель задача парламентский ассамблея сегодняшний день мы прийтись принимать другой решение добавить делегация рф пас апрель год лишить право голос изз событие украина воссоединение крым россия год пас дважды рассматривать вопрос восстановление полномочие российский делегация санкция ужесточаться ответ делегация рф заявить отказ работать такой условие год стать направлять заявка подтверждение свой полномочие изз сохраняться страсбург антироссийский настроение конец июнь год стать известно москва приостанавливать выплата свой взнос совет европа связь неучастие делегация рф работа пас год россия продолжить выплачивать свой взнос генсек совет европа турбьерна ягланда начало октябрь ссылаться устать напомнить страна платить год свой взнос уставный орган комитет министр рассмотреть вопрос исключение страна двухгодичный срок наступать россия конец июнь год,володин назвать условие возвращение россия пас,https://ria.ru/20181102/1532007228.html
politics,украинский бизнесмен эксгубернатор днепропетровский область игорь коломойский попасть список контрмера рф изз влиять политический событие киев заявление москва заранее согласовывать список украина являться бред сумасшедший заявить зампред комитет гд дело снг виктор водолацкий передавать ранее коломойский ответ вопрос почему попасть санкция заявить введение ограничительный мера отношение ряд украинский гражданин юридический лицо россия согласовывать список администрация петра порошенко наверное каждый прочитать данный новость удивлённый такой вбросом информация коломойский кремль согласовывать список порошенко никто мочь представить мочь согласовывать это бред сумасшедший который поддаваться объяснение сказать водолацкий риа новость парламентарий пояснить коломойский жить территория украина влиять сегодня политический процесс список тот лицо который влиять политика порошенко влиять принимать решение администрация порошенко верховный рада коломойский список существовать поэтому заключить четверг премьерминистр рф дмитрий медведев подписать постановление реализация указ президент россия применение специальный экономический мера связь недружественный действие украина ответный мера рф коснуться физический юридический лицо украина постановление предусматривать число блокировка безналичный денежный средство ценный бумага имущество физический юридический лицо рф также запрет вывод капитал рф,госдума объяснить почему коломойский попасть российский санкция,https://ria.ru/20181102/1532009324.html
politics,руководитель портал риа новость украина кирилл вышинский арестовать исключительно выполнение свой профессиональный обязанность заявить глава мид рф сергей лавров вышинский взять стража киев май год журналист объявить подозреваться поддержка самопровозгласить республика донбасс госизмена максимальный наказание статья предусматривать год лишение свобода кирилл вышинский арестовать исключительно выполнять свой профессиональный обязанность описывать событие выражать оценка этот событие донести правда тот хотеть знать происходить украина условие медийный пространство суть дело вычистить любой российский средство массовый информация сказать лавров прессконференция итог встреча генсек обсе томас гремингер херсонский городской суд май отправить вышинский стража защита обжаловать арест однако суд отклонить апелляция время заседание вышинский обратиться помощь российский лидер владимир путин также заявить отказаться украинский гражданство четверг херсонский городской суд продлить арест вышинский декабрь президент рф владимир путин назвать ситуация беспрецедентный заявить вышинский арестовать прямая профессиональный деятельность осуществление журналистский функция москва направить киев нота протест требование прекратить насилие представитель пресса,вышинский арестовать выполнение обязанность журналист заявить лавров,https://ria.ru/20181102/1532008568.html
politics,пресссекретарить президент рф дмитрий песок отвечать вопрос корреспондент украинский агентство униана роман цимбалюк заявить российский журналист кирилл вышинский арестовать украина журналистский деятельность заниматься представитель униана москва никто ограничивать цимбалюк задать пресссекретарить президент рф вопрос почему россия хотеть обменять вышинский украинский журналист роман сущенко который июнь год мосгорсуд приговорить год колония шпионаж подчеркнуть ответ песок кремль считать вышинский должный незамедлительно освободить это тема обмен нарушение принцип свобода пресса дело вышинский фактически непосредственно журналистский деятельность арестовать деятельность украина ничто отличаться например заниматься москва приветствовать москва знаете ваш работа москва встречаться какой ограничение заявить представитель кремль поэтому подчеркнуть москва требовать освобождение вышинский вышинский должный незамедлительно освободить повторить пресссекретарить президент просьба корреспондент уточнить означать нежелание обменять сущенко кремль заинтересовать возвращение российский журналист родина руководитель портал риа новость украина кирилл вышинский взять стража киев май год журналист объявить подозреваться поддержка самопровозгласить республика донбасс госизмена максимальный наказание статья предусматривать год лишение свобода вышинский находиться арест несколько месяц он допускать российский консульский работник ссылаться вышинский украинский гражданство мид россия охарактеризовать действие киев отношение риа новость украина произвол министр иностранный дело сергей лавров назвать неприемлемый посольство россия направить мид украина два нота требование прекратить насилие представитель сми президент россия владимир путин заявить вышинский арестовать прямая профессиональный деятельность осуществление журналистский функция подчеркнуть арест вышинский абсолютно беспрецедентный абсолютно недопустимый политика сегодняшний украинский правитель должный найти соответствующий отражение реакция журналистский сообщество международный правозащитный организация также выразить надежда удаться добиться освобождение вышинский число помощь давление украина международный организация представитель обсе вопрос свобода сми арль дезира ранее выразить серьёзный беспокойство связь действие киев отношение риа новость украина очередной продление срок содержание вышинский стража дезира выразить разочарование связь позиция украина призвать освободить журналист генсек обсе томас гремингер комментировать ситуация вышинский подчеркнуть страна организация обязаться способствовать создание условие рамка который журналист мочь выполнять свой обязательство друг государствеучастник поэтому должный соблюдать международный стандарт вмешиваться работа сми,песок ответить вопрос украинский журналист вышинский,https://ria.ru/20181102/1532014297.html
politics,глава мид рф сергей лавров заявить москва готовый возобновить вашингтон формат встреча минобороны мид российский сторона рассчитывать выбор сша движение это тема начаться формат готовый возобновлять рассчитываемчто ажиотажсвязать предстоящий выбор сша спасть человек отвечать стратегический стабильность смочь ответственно налёт внутриполитический проблема посмотреть вопрос всетаки смочь начать движение который уверенный приветствоваться весь государство заинтересовать безопасность стабильность наш общий планета отметить министр,россия готовый возобновить сша формат переговоры заявить лавров,https://ria.ru/20181102/1532010864.html
politics,комментарий персональный состав лицо который попасть список контрмера рф связь недружественный действие украина нужно получать правительство россия заявить пресссекретарить президент рф дмитрий песок отвечать вопрос журналист почему санкционный список попасть украинский бизнесмен эксгубернатор днепропетровский область игорь коломойский четверг премьерминистр рф дмитрий медведев подписать постановление реализация указ президент россия применение специальный экономический мера связь недружественный действие украина ответный мера рф коснуться физический юридический лицо украина постановление предусматривать число блокировка безналичный денежный средство ценный бумага имущество физический юридический лицо рф также запрет вывод капитал рф указ соответствие который составить список подписать президент непосредственно список формироваться правительство поэтому комментарий относительно персональный состав нужно получать кабинет министр сказать песок,песок переадресовать правительство вопрос лицо попасть контрмера,https://ria.ru/20181102/1532015324.html
politics,кремль юмор воспринять заявление украинский бизнесмен эксгубернатор днепропетровский область игорь коломойский причина отсутствие санкционный список заявить пресссекретарить российский лидер дмитрий песок коломойский список оказаться ответ вопрос почему попасть санкция украинский бизнесмен заявить введение ограничение россия согласовывать список администрация порошенко мнение порошенко лично вычеркнуть имя список представить американский партнёр агент кремль россия ввести контрсанкция ответ действие киев частность май украина расширить санкция отношение российский юридический физический лицо также продлить действие ограничение ввести предыдущий год кроме январь год верховный рада принять заявление который россия называться странойагрессор киев неоднократно обвинять москва вмешательство дело украина частность участие конфликт юговосток страна шпионаж кибератака поставка украинский ракетный двигатель кндр москва заявлять выступать стороной внутриукраинский конфликт заинтересовать киев преодолеть политический экономический кризис,кремль юмор отнестись слово коломойский российский санкция,https://ria.ru/20181102/1532016389.html
society,около тысяча инклюзивный школа россия зарегистрировать год заявить министр просвещение россия ольга васильев понедельник проходить заседание координационный совет детский омбудсмен десятилетие детство основной итог работа уполномоченный право ребёнок российский федерация год один немногий страна который родитель давать выбор какой путь ребёнок ограниченный возможность здоровье ред пойти либо это специальный школа либо это обычный класс школа детский сад инклюзия сегодняшний день рамка проект доступный среда условие инклюзия создавать результат год тысяча инклюзивный школа сегодняшний день составлять общий число ещё напомнить общий число наш школа превышать тысяча сказать министр заседание совет васильев отметить развитие обновление коррекционный школа заложить нацпроект образование это один история существование коррекционный школа выделить большой средство поддержание развитие каждый год быть предоставлять коррекционный школа сегодняшний день миллиард рубль субсидия регион период проект считать школа это половина смочь обновить инфраструктура подчеркнуть глава минпросвещение,около тысяча инклюзивный школа зарегистрировать россия год,https://sn.ria.ru/20181210/1547737231.html
